player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start
1768109,Games & Flames,,3,11,0.8181818181818182,0.7648775613311266,-0.6666666666666666,0.30254055708601163,0,,,0.0,0.0,4.1,3,1755986400
36662,CAUP,GA,2,10,0.8,0.7611508204074177,-1.0,0.22794117647058823,0,,,0.0,,3.0,2,1756155600
1479891,Chunky,SC,1,8,0.75,0.75,15.0,0.08255656437058875,0,,,0.0,0.5,1.8,1,1754150400
63209,Teri,SC,1,8,0.75,0.75,-1.0,0.25503472222222223,0,,,0.0,,1.8,1,1754154000
1159335,Zerin,,1,8,0.75,0.75,0.0,0.3350878647214854,0,,,0.0,0.0,1.8,1,1757750400
1415184,Metabble,,1,4,0.75,0.75,0.0,0.4458333333333333,0,,,0.0,0.0,1.4,1,1759617000
131810,Magneto_1080p,TX,1,8,0.75,0.75,0.0,0.1388824341895709,0,,,0.0,1.0,1.8,1,1756598400
5008037,Bj,,1,4,0.75,0.75,4.0,0.5,0,,,0.0,0.75,1.4,1,1759788000
38830,Ave~,,22,122,0.7622950819672131,0.7499916156125225,0.0,0.24096775820142544,0,,,0.0,0.34615384615384615,34.2,21,1758844800
1964751,Super Awesome Duck,,2,16,0.75,0.7464866501014583,3.5,0.07838493527167993,0,,,0.0,0.3333333333333333,3.6,2,1754150400
674852,EZ.JV,CA,6,32,0.75,0.7454830741771156,-0.3333333333333333,0.2827534138655462,0,,,0.0,0.2,9.2,6,1759188600
253909,KumaDusk,GA,21,106,0.7735849056603774,0.7442997921207458,-1.6666666666666667,0.25972744097507167,0,,,0.0,0.5,31.6,21,1760054400
1058777,Maverick,GA,10,40,0.725,0.743706500595618,-0.375,0.2235056018328077,0,,,0.0,0.25,14.0,7,1759617000
3596462,bean,GA,2,7,0.7142857142857143,0.7432080793509254,0.0,0.2714285714285714,0,,,0.0,,2.7,2,1759087800
1601669,Love,,3,12,0.75,0.741548434294984,0.3333333333333333,0.487061597406425,0,,,0.0,0.6666666666666666,4.2,2,1756663200
3430874,aj_waves,GA,3,19,0.7368421052631579,0.7377271521812075,2.0,0.30819790633779887,0,,,0.0,0.2,4.9,3,1758997800
4395171,vivesthesia,GA,7,41,0.7560975609756098,0.7346397580749605,0.0,0.3466398200078257,0,,,0.0,0.1,11.100000000000001,7,1759784400
18802,Kola,GA,2,15,0.7333333333333333,0.734069179176433,-1.0,0.2472566125546336,0,,,0.0,0.0,3.5,2,1756425600
1022375,UmKellan,GA,2,9,0.7777777777777778,0.732243677474437,1.0,0.3660680882903105,0,,,0.0,0.5,2.9,2,1756663200
281776,SmokePudding,GA,7,24,0.75,0.7320992544600525,0.7142857142857143,0.30841925919872143,0,,,0.0,0.4444444444444444,9.4,4,1759006800
946548,Jahzz0,,8,49,0.7346938775510204,0.7258529565224973,-5.375,0.2545250095075513,0,,,0.0,0.4,12.9,8,1760054400
541222,Foam Root,GA,7,23,0.6956521739130435,0.7231042649050791,0.42857142857142855,0.3651311249137336,0,,,0.0,0.5714285714285714,9.3,2,1759006800
40417,an ewok,CA,2,8,0.75,0.7196911775231636,-0.5,0.33779761904761907,0,,,0.0,1.0,2.8,2,1759703400
1743866,Yummy,GA,5,36,0.7222222222222222,0.7159847898837429,1.0,0.3302644500561167,0,,,0.0,0.5384615384615384,8.6,5,1759705200
2057913,ATLRiot,GA,1,7,0.7142857142857143,0.7142857142857144,-2.0,0.10716993950076656,0,,,0.0,,1.7000000000000002,1,1756663200
2358101,Psyro,GA,1,7,0.7142857142857143,0.7142857142857144,1.0,0.14438775510204083,0,,,0.0,0.0,1.7000000000000002,1,1756663200
2386772,Rocco,,1,7,0.7142857142857143,0.7142857142857143,-2.0,0.06750666203770025,0,,,0.0,,1.7000000000000002,1,1757750400
159265,El Capo,GA,1,7,0.7142857142857143,0.7142857142857143,1.0,0.10451024483282548,0,,,0.0,0.0,1.7000000000000002,1,1753545600
19555,Deanosaurus Rex,GA,1,7,0.7142857142857143,0.7142857142857143,0.0,0.20692640692640693,0,,,0.0,0.0,1.7000000000000002,1,1753545600
35890,Dingo,GA,1,7,0.7142857142857143,0.7142857142857143,1.0,0.2848639455782313,0,,,0.0,0.3333333333333333,1.7000000000000002,1,1754154000
2571045,Soldier,GA,1,7,0.7142857142857143,0.7142857142857143,0.0,0.5001700680272109,0,,,0.0,0.3333333333333333,1.7000000000000002,1,1759361400
3771808,ZeAxell,GA,1,7,0.7142857142857143,0.7142857142857143,11.0,0.14233821733821733,0,,,0.0,0.7142857142857143,1.7000000000000002,1,1756573200
2228357,YBG Don,TX,1,7,0.7142857142857143,0.7142857142857143,6.0,0.03884016993525099,0,,,0.0,0.5,1.7000000000000002,1,1754150400
1330462,DivainSanji,,1,7,0.7142857142857143,0.7142857142857143,15.0,0.04812217103883771,0,,,0.0,0.3333333333333333,1.7000000000000002,1,1757750400
36629,Jenesis,GA,1,7,0.7142857142857143,0.7142857142857143,2.0,0.2520717377860235,0,,,0.0,0.5,1.7000000000000002,1,1759705200
3629021,Ice RoxX,,1,7,0.7142857142857143,0.7142857142857143,2.0,0.04733600013192494,0,,,0.0,0.0,1.7000000000000002,1,1757750400
853036,columwing,,1,7,0.7142857142857143,0.7142857142857143,0.0,0.20013012723886547,0,,,0.0,0.0,1.7000000000000002,1,1757750400
1272675,Leit0,,1,7,0.7142857142857143,0.7142857142857143,-1.0,0.2126763100447311,0,,,0.0,0.0,1.7000000000000002,1,1757750400
1868170,BeastModePaul,,1,7,0.7142857142857143,0.7142857142857143,-4.0,0.05326786628629946,0,,,0.0,,1.7000000000000002,1,1754150400
3564235,MessatsuIM,GA,1,7,0.7142857142857143,0.7142857142857143,2.0,0.13637452107279693,0,,,0.0,1.0,1.7000000000000002,1,1756598400
4766503,Real Plant,,1,7,0.7142857142857143,0.7142857142857143,5.0,0.4002886002886003,0,,,0.0,0.5,1.7000000000000002,1,1754769600
523480,Bethanol,GA,1,7,0.7142857142857143,0.7142857142857143,1.0,0.3840136054421769,0,,,0.0,0.3333333333333333,1.7000000000000002,1,1754431200
3943600,Saibotmain,GA,1,7,0.7142857142857143,0.7142857142857142,4.0,0.0822060145368416,0,,,0.0,0.5,1.7000000000000002,1,1758391200
160326,TRAIN,ON,3,15,0.7333333333333333,0.7136060939634301,0.0,0.37507936507936507,0,,,0.0,0.0,4.5,3,1755127800
35275,PACDUECE,GA,2,13,0.6923076923076923,0.7133531247306782,5.0,0.1325568043594609,0,,,0.0,0.5,3.3,2,1754150400
4888408,FreeDubs,,5,30,0.7,0.7062181854585887,9.0,0.23565679565679565,0,,,0.0,0.42857142857142855,8.0,5,1757973600
267007,SLAYlor Moon,GA,3,15,0.7333333333333333,0.6989376815054716,4.666666666666667,0.17035886818495513,0,,,0.0,0.5555555555555556,4.5,1,1756683000
35695,JankTrees!,GA,34,167,0.688622754491018,0.6966866443236283,0.5294117647058824,0.2714770745431546,0,,,0.0,0.3064516129032258,50.7,29,1760054400
1700140,Kemono,,3,19,0.6842105263157895,0.6896740859456348,1.0,0.3556077694235589,0,,,0.0,0.42857142857142855,4.9,3,1759703400
3194293,iNGenius,,11,50,0.72,0.6873907073182164,1.6363636363636365,0.2844830116349079,0,,,0.0,0.5882352941176471,16.0,11,1754769600
4943785,Vitamin C,GA,7,35,0.7142857142857143,0.6871396813996317,-0.14285714285714285,0.4412925170068027,0,,,0.0,0.4375,10.5,5,1759966200
4836236,Awal,,2,7,0.7142857142857143,0.6859459116553717,-1.0,0.26706349206349206,0,,,0.0,0.0,2.7,1,1758398400
3141674,AshNoJoy,AL,6,33,0.6666666666666666,0.6831247502517884,0.0,0.2864091295909478,0,,,0.0,0.2727272727272727,9.3,5,1757457000
1335864,audrey,GA,6,33,0.696969696969697,0.6773863620631705,-1.6666666666666667,0.21917149291028765,0,,,0.0,0.25,9.3,6,1759784400
691176,Spider,GA,19,110,0.6727272727272727,0.6767960912227889,0.5263157894736842,0.24914770830963895,0,,,0.0,0.358974358974359,30.0,19,1759449600
4963363,SaintK,GA,4,10,0.7,0.6765159532428919,3.0,0.36095238095238097,0,,,0.0,0.6,5.0,4,1759788000
1215186,Osh9,TX,4,9,0.6666666666666666,0.6750623107379182,-0.5,0.32645502645502644,0,,,0.0,0.0,4.9,1,1753642800
3029288,Noodle,GA,8,24,0.75,0.6710236350304437,0.0,0.34852548987512755,0,,,0.0,0.4,10.4,6,1759003200
1227401,Terry Labonte,GA,18,83,0.6746987951807228,0.6709430334870806,1.25,0.2703371458614705,0,,,0.0,0.32,26.3,17,1759705200
71079,HyperKirby,GA,3,18,0.6666666666666666,0.6672125515297778,-0.3333333333333333,0.2238872188389628,0,,,0.0,0.2,4.8,3,1756425600
448165,Aaron,,1,6,0.6666666666666666,0.6666666666666667,11.0,0.06287817196353782,0,,,0.0,0.3333333333333333,1.6,1,1756656000
1722236,Magic,,1,6,0.6666666666666666,0.6666666666666667,2.0,0.10151160978650459,0,,,0.0,0.0,1.6,1,1756663200
3389982,Random Nom,GA,2,6,0.6666666666666666,0.6666666666666667,1.5,0.4513888888888889,0,,,0.0,0.5,2.6,2,1758483000
642318,TheSmasher,,1,6,0.6666666666666666,0.6666666666666667,7.0,0.07849814722637022,0,,,0.0,0.3333333333333333,1.6,1,1757750400
1862124,Napkino,GA,1,6,0.6666666666666666,0.6666666666666667,1.0,0.2074354657687991,2,0.5,0.5,0.3333333333333333,0.3333333333333333,1.6,1,1754341200
1042436,O.N.2,GA,1,6,0.6666666666666666,0.6666666666666667,-1.0,0.16313700918964077,0,,,0.0,0.0,1.6,1,1756683000
35472,Karan,GA,1,6,0.6666666666666666,0.6666666666666667,0.0,0.09371417797888386,0,,,0.0,1.0,1.6,1,1756155600
490676,ofito95,NJ,1,6,0.6666666666666666,0.6666666666666667,4.0,0.41196581196581195,0,,,0.0,0.5,1.6,1,1756683000
4940408,Michael,,1,3,0.6666666666666666,0.6666666666666667,2.0,0.6111111111111112,0,,,0.0,0.6666666666666666,1.3,1,1756159200
36516,XIF,GA,1,6,0.6666666666666666,0.6666666666666667,6.0,0.44074074074074077,0,,,0.0,0.6,1.6,1,1756155600
1837324,PabloChAr,,1,6,0.6666666666666666,0.6666666666666667,0.0,0.046276160578386606,0,,,0.0,0.0,1.6,1,1757750400
972883,Situro,,1,6,0.6666666666666666,0.6666666666666667,-2.0,0.13977673561006895,0,,,0.0,0.0,1.6,1,1757750400
2623768,TRIMOXIS12,,1,6,0.6666666666666666,0.6666666666666667,-4.0,0.03146522517231899,0,,,0.0,0.0,1.6,1,1757750400
248498,Danye,GA,1,6,0.6666666666666666,0.6666666666666667,2.0,0.17131410256410257,0,,,0.0,0.0,1.6,1,1753401600
171830,Dabif,,1,6,0.6666666666666666,0.6666666666666667,7.0,0.13205451955451955,0,,,0.0,0.3333333333333333,1.6,1,1757750400
2241353,BIGIKEFAN7000,,1,6,0.6666666666666666,0.6666666666666667,15.0,0.0893795165909109,0,,,0.0,0.3333333333333333,1.6,1,1757750400
3616713,Slidilwil,,1,6,0.6666666666666666,0.6666666666666667,-9.0,0.07591530950819049,0,,,0.0,,1.6,1,1757750400
618810,Rox,,1,6,0.6666666666666666,0.6666666666666667,5.0,0.024029982363315695,0,,,0.0,0.0,1.6,1,1757750400
1125705,Bozo,NY,1,6,0.6666666666666666,0.6666666666666667,-1.0,0.2745562382659157,0,,,0.0,0.0,1.6,1,1756663200
521097,CarbonCopies,CO,1,6,0.6666666666666666,0.6666666666666667,1.0,0.12263577066208645,0,,,0.0,0.0,1.6,1,1756656000
1080845,HammerBro,TN,1,6,0.6666666666666666,0.6666666666666666,10.0,0.06662235372067762,0,,,0.0,0.0,1.6,1,1754150400
4806236,Cubonez,GA,1,6,0.6666666666666666,0.6666666666666666,8.0,0.4126984126984127,0,,,0.0,0.6666666666666666,1.6,1,1759017600
1183062,SoloJones,SC,1,6,0.6666666666666666,0.6666666666666666,0.0,0.06295787545787546,0,,,0.0,,1.6,1,1760054400
1521410,Adam,GA,1,6,0.6666666666666666,0.6666666666666666,1.0,0.46856763925729444,0,,,0.0,0.3333333333333333,1.6,1,1754154000
329242,Havoc,,1,6,0.6666666666666666,0.6666666666666666,12.0,0.35185185185185186,0,,,0.0,0.6666666666666666,1.6,1,1758996000
4893973,Memes,,1,6,0.6666666666666666,0.6666666666666666,13.0,0.07300303051399543,0,,,0.0,0.5,1.6,1,1753545600
947560,Jmac,,1,6,0.6666666666666666,0.6666666666666666,1.0,0.28015873015873016,0,,,0.0,0.0,1.6,1,1754154000
4392219,Flux,GA,1,6,0.6666666666666666,0.6666666666666666,1.0,0.1157461275108334,0,,,0.0,0.0,1.6,1,1754154000
234829,Tavares,AL,1,6,0.6666666666666666,0.6666666666666666,3.0,0.042101672274086066,0,,,0.0,0.0,1.6,1,1754150400
36192,Mr.Speedman,GA,1,6,0.6666666666666666,0.6666666666666666,-4.0,0.060759581275128455,0,,,0.0,0.0,1.6,1,1754150400
918277,CJFrozen,SC,1,6,0.6666666666666666,0.6666666666666666,1.0,0.09024856098689188,0,,,0.0,0.0,1.6,1,1754150400
343421,Vendetta,GA,1,6,0.6666666666666666,0.6666666666666666,-6.0,0.050854700854700854,0,,,0.0,,1.6,1,1754150400
590681,Smoovdiabetic,GA,1,6,0.6666666666666666,0.6666666666666666,5.0,0.10226038581301738,0,,,0.0,0.3333333333333333,1.6,1,1757635200
14025,Austintacious,GA,2,12,0.6666666666666666,0.6666666666666666,-0.5,0.2099325828492495,1,0.0,0.0,0.08333333333333333,0.0,3.2,2,1757365200
2661254,Payne,AL,1,6,0.6666666666666666,0.6666666666666666,6.0,0.11009630466152205,0,,,0.0,0.5,1.6,1,1759784400
1850701,$Mark$,GA,1,6,0.6666666666666666,0.6666666666666666,6.0,0.16776094276094275,0,,,0.0,0.6,1.6,1,1755216000
785557,Buddylikefriend,GA,1,6,0.6666666666666666,0.6666666666666666,-2.0,0.12604864682354164,0,,,0.0,,1.6,1,1756598400
220377,fknsilver,GA,1,6,0.6666666666666666,0.6666666666666666,0.0,0.44047619047619047,0,,,0.0,0.0,1.6,1,1759784400
3460600,Caleko,TN,1,6,0.6666666666666666,0.6666666666666666,13.0,0.07933810264403689,0,,,0.0,0.3333333333333333,1.6,1,1756598400
4269051,Darth_Prysm-1,GA,1,6,0.6666666666666666,0.6666666666666666,11.0,0.18898809523809523,0,,,0.0,0.5,1.6,1,1756573200
1369004,The World Warrior,GA,1,6,0.6666666666666666,0.6666666666666666,4.0,0.25599146224146224,0,,,0.0,1.0,1.6,1,1756573200
4951597,Savant_K,,1,6,0.6666666666666666,0.6666666666666665,6.0,0.3682539682539683,0,,,0.0,0.6666666666666666,1.6,1,1756670400
1646132,Tobe,GA,14,83,0.6626506024096386,0.6661922066318271,0.0,0.2357903038570274,0,,,0.0,0.3333333333333333,22.3,13,1760054400
2409815,AO ASHI SEASON 2 2026,GA,22,116,0.6293103448275862,0.6631184156004841,1.7142857142857142,0.22268295370908986,0,,,0.0,0.3620689655172414,33.6,20,1760137200
4944595,Iceee,GA,4,19,0.6842105263157895,0.6626755784542027,0.5,0.36828609986504723,0,,,0.0,0.14285714285714285,5.9,3,1758668400
723586,PolarStar,GA,2,12,0.6666666666666666,0.6611299665113964,0.0,0.3372964997964998,1,0.0,0.0,0.08333333333333333,0.0,3.2,2,1759874400
1726915,Surehyper,FL,2,12,0.6666666666666666,0.6603913146148219,-2.0,0.08694534967470748,0,,,0.0,0.0,3.2,2,1754150400
1966345,Jel-Sensei,AL,3,13,0.6923076923076923,0.6593862063848718,1.6666666666666667,0.17672682166050865,0,,,0.0,0.25,4.3,1,1756663200
181792,Cobalt,GA,10,57,0.6666666666666666,0.6581006832727331,-0.5,0.1811849875807564,0,,,0.0,0.25,15.7,10,1759680000
2585804,ToxiC,GA,26,127,0.6692913385826772,0.655682650515781,0.12,0.2648554939981608,0,,,0.0,0.25,38.7,24,1760054400
2730912,Kid Kaioken,GA,10,58,0.6551724137931034,0.6551425033432177,1.6,0.328102320171219,0,,,0.0,0.40625,15.8,10,1760054400
2266676,OneHundred,,7,40,0.65,0.6515710085951534,0.2857142857142857,0.30597593047088817,0,,,0.0,0.38461538461538464,11.0,6,1759680000
2808268,Chris Danger,GA,7,40,0.65,0.6514002562462572,-0.7142857142857143,0.21505741807212395,0,,,0.0,0.125,11.0,7,1759784400
5008190,jakefan01,,2,7,0.7142857142857143,0.6480182392575671,1.5,0.2893424036281179,0,,,0.0,0.3333333333333333,2.7,1,1759784400
3605408,Chaos Theory,GA,2,11,0.6363636363636364,0.6452872879102004,13.5,0.24490850059031877,0,,,0.0,0.6,3.1,1,1756598400
36212,PhaZe,GA,6,36,0.6388888888888888,0.6446055963692676,-1.3333333333333333,0.26005614143742384,0,,,0.0,0.35714285714285715,9.6,6,1759100400
2302299,Xcel,GA,2,11,0.6363636363636364,0.6438782274859716,1.0,0.26121933621933624,0,,,0.0,0.5,3.1,2,1759188600
951915,Katnip,GA,2,9,0.6666666666666666,0.6435296727100054,2.0,0.29039838157485215,0,,,0.0,0.5,2.9,2,1754173800
428070,Nia,GA,15,70,0.6571428571428571,0.6415500501553517,0.13333333333333333,0.22392898849009554,0,,,0.0,0.25,22.0,11,1759680000
1549795,tushar!,GA,10,39,0.6410256410256411,0.6405124220522218,-0.4,0.3424107812265707,0,,,0.0,0.125,13.9,10,1759680000
1101654,CaptainMilkMan,GA,13,63,0.6349206349206349,0.6381451779587801,0.9230769230769231,0.319529700101804,0,,,0.0,0.16666666666666666,19.3,9,1759608000
3002216,EvilDED2,GA,2,11,0.6363636363636364,0.6374463544735667,8.5,0.14917443064182195,0,,,0.0,0.42857142857142855,3.1,1,1756663200
499333,Vivid,GA,7,36,0.6388888888888888,0.6373647237188159,-1.4285714285714286,0.1587413657643006,0,,,0.0,0.125,10.6,7,1756425600
2981786,Loid,GA,3,12,0.6666666666666666,0.6349889827361842,1.0,0.18407754949516963,0,,,0.0,0.2,4.2,2,1757865600
2537853,Barbashop,,30,143,0.6223776223776224,0.6339452217437448,0.9655172413793104,0.23386876481684843,0,,,0.0,0.19047619047619047,44.3,27,1759449600
4948173,Chongo,GA,2,6,0.6666666666666666,0.6318212063881575,0.5,0.3488095238095238,0,,,0.0,1.0,2.6,1,1756677600
2697934,Korok,GA,2,11,0.6363636363636364,0.6283817768570098,10.5,0.21234422143513051,0,,,0.0,0.42857142857142855,3.1,2,1755820800
1046075,Cake,AL,3,16,0.625,0.6245469502164096,-0.6666666666666666,0.09136811222978575,0,,,0.0,0.0,4.6,3,1757635200
2175953,Impluvio,,12,62,0.6290322580645161,0.6236806753741618,0.16666666666666666,0.3108997260787325,0,,,0.0,0.43478260869565216,18.2,11,1759680000
1764076,Twist!?,GA,9,48,0.625,0.6220225714610303,1.8888888888888888,0.26048323774519305,0,,,0.0,0.2631578947368421,13.8,8,1759532400
2990255,Benji,FL,9,44,0.6136363636363636,0.6190001367816396,0.6666666666666666,0.22570216423264503,0,,,0.0,0.29411764705882354,13.4,8,1760054400
4301990,Restof87,GA,7,34,0.6176470588235294,0.6188446938043001,2.2857142857142856,0.207639571231338,0,,,0.0,0.2857142857142857,10.4,7,1760135400
1383907,Happy,GA,14,71,0.6197183098591549,0.616524932566232,1.2857142857142858,0.2148857900416555,0,,,0.0,0.3333333333333333,21.1,13,1759100400
228175,C$,,21,95,0.631578947368421,0.6155517358711963,0.19047619047619047,0.31093797398318795,11,0.5454545454545454,0.49429238451313245,0.11578947368421053,0.3103448275862069,30.5,11,1759784400
264290,squirtleB,,6,31,0.6129032258064516,0.6136664039938613,2.8333333333333335,0.2031579166185289,0,,,0.0,0.25,9.1,6,1758844800
126978,Wolven,GA,11,57,0.6140350877192983,0.6116626715083379,1.1818181818181819,0.23866143702857576,0,,,0.0,0.25,16.7,11,1759784400
1229067,Sid,GA,15,76,0.618421052631579,0.6099087766063644,-0.6666666666666666,0.28639332476510637,0,,,0.0,0.2727272727272727,22.6,15,1759705200
1944044,Savant,GA,25,104,0.625,0.6089465536300273,0.56,0.2949954710201826,0,,,0.0,0.23529411764705882,35.4,21,1760135400
209952,Phteven,GA,14,64,0.578125,0.6081419302777493,0.5714285714285714,0.3182616986115627,0,,,0.0,0.27586206896551724,20.4,8,1759784400
1884762,Tortle,GA,2,6,0.6666666666666666,0.6075306582456271,2.0,0.5324074074074074,0,,,0.0,0.6,2.6,1,1753747200
3988141,Yeezus,GA,5,28,0.6071428571428571,0.6063284898565127,0.8,0.24322730840587983,0,,,0.0,0.23076923076923078,7.800000000000001,5,1757197800
1122267,Mid,GA,3,11,0.6363636363636364,0.6053836757733141,0.6666666666666666,0.31212121212121213,0,,,0.0,0.5714285714285714,4.1,1,1756760400
2525580,Phl0w,GA,4,19,0.5789473684210527,0.6046371683925547,0.5,0.15898205108731425,0,,,0.0,0.2,5.9,4,1759528800
864596,Fl0wchart,,3,15,0.6,0.6040646365124226,9.0,0.29388990638990636,0,,,0.0,0.5384615384615384,4.5,1,1756663200
338020,Yugo,GA,2,10,0.6,0.6021986894336361,1.5,0.146114898989899,0,,,0.0,0.25,3.0,1,1756683000
1630146,Alex828,GA,13,56,0.625,0.6007447864441943,-0.5384615384615384,0.3651250777379389,0,,,0.0,0.3333333333333333,18.6,7,1759608000
2670562,Flooper,GA,1,5,0.6,0.6000000000000001,7.0,0.3313819307627357,0,,,0.0,0.0,1.5,1,1756054800
4523241,XM,GA,1,5,0.6,0.6000000000000001,0.0,0.23214285714285715,0,,,0.0,0.0,1.5,1,1752616800
1297677,N_W_Alucard,MS,1,5,0.6,0.6000000000000001,8.0,0.045679337565747304,0,,,0.0,0.0,1.5,1,1756683000
4076327,KhalRhaego,GA,1,5,0.6,0.6000000000000001,-1.0,0.33894783377542,0,,,0.0,0.0,1.5,1,1756683000
4285541,Iso.Dgaf,GA,1,5,0.6,0.6000000000000001,-4.0,0.1466015466015466,0,,,0.0,0.0,1.5,1,1756683000
390270,NinjaLuis,GA,1,5,0.6,0.6000000000000001,2.0,0.25689655172413794,0,,,0.0,0.5,1.5,1,1756683000
