player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
4922492,brandon,,1,2,0.0,0.0,2.0,0.09821428571428571,0,,,0.0,0.0,1.2,1,1755129600,24.0,24,1,GA,1.0,GA,True,1.0
4922110,EliBrad123,,1,2,0.0,0.0,-2.0,0.06944444444444445,0,,,0.0,0.0,1.2,1,1755129600,24.0,24,1,GA,1.0,GA,True,1.0
4922491,Nox,,1,2,0.0,0.0,0.0,0.07670454545454546,0,,,0.0,0.0,1.2,1,1755129600,24.0,24,1,GA,1.0,GA,True,1.0
2364649,YoshiAteMyPizza,GA,1,2,0.0,0.0,1.0,0.05714285714285714,0,,,0.0,0.0,1.2,1,1755381600,22.0,22,1,GA,1.0,GA,False,1.0
3327119,girlfeet,GA,1,2,0.0,0.0,5.0,0.0748663101604278,0,,,0.0,0.0,1.2,1,1755381600,22.0,22,1,GA,1.0,GA,False,1.0
855502,Hoodlum1012,GA,1,2,0.0,0.0,-4.0,0.09191176470588236,0,,,0.0,0.0,1.2,1,1755378000,18.0,18,1,GA,1.0,GA,False,1.0
4912558,DeadlyNut,,1,2,0.0,0.0,3.0,0.15000000000000002,0,,,0.0,0.0,1.2,1,1754524800,12.0,12,1,GA,1.0,GA,True,1.0
4192470,STVCK,GA,1,2,0.0,0.0,-9.0,0.08012820512820512,0,,,0.0,,1.2,1,1753315200,15.0,15,1,GA,1.0,GA,False,1.0
4888320,DevilofdaDynasty,,1,2,0.0,0.0,2.0,0.3214285714285714,0,,,0.0,0.0,1.2,1,1753315200,15.0,15,1,GA,1.0,GA,True,1.0
1533578,QUICKTAKETHISL,GA,1,2,0.0,0.0,-3.0,0.08187134502923976,0,,,0.0,0.0,1.2,1,1753315200,22.0,22,1,GA,1.0,GA,False,1.0
4500557,ZanyZeta,,1,2,0.0,0.0,2.0,0.3214285714285714,0,,,0.0,0.0,1.2,1,1752966000,16.0,16,1,GA,1.0,GA,True,1.0
437583,AShavers21,GA,1,2,0.0,0.0,3.0,0.5555555555555556,0,,,0.0,0.0,1.2,1,1752966000,16.0,16,1,GA,1.0,GA,False,1.0
