player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
4961141,Minii,GA,2,4,0.0,0.0,1.5,0.0894137224782386,0,,,0.0,0.0,2.4,1,1755550800,24.5,37,2,GA,1.0,GA,False,1.0
3475413,Slothy,GA,3,6,0.0,0.0,1.3333333333333333,0.08832085788607527,0,,,0.0,0.0,3.6,3,1755550800,30.333333333333332,37,3,GA,1.0,GA,False,1.0
3196902,Milk,GA,1,2,0.0,0.0,0.0,0.08333333333333333,0,,,0.0,0.0,1.2,1,1755550800,37.0,37,1,GA,1.0,GA,False,1.0
1248913,hime,GA,1,2,0.0,0.0,1.0,0.09316770186335403,0,,,0.0,0.0,1.2,1,1759784400,30.0,30,1,GA,1.0,GA,False,1.0
5008367,Maniac242,,1,2,0.0,0.0,2.0,0.0375,0,,,0.0,0.0,1.2,1,1760205600,35.0,35,1,GA,1.0,GA,True,1.0
4995422,ThePlant,GA,3,6,0.0,0.0,1.3333333333333333,0.14704335016835016,0,,,0.0,0.0,3.6,2,1760205600,21.0,35,3,GA,1.0,GA,False,1.0
2332877,Nomad,,1,2,0.0,0.0,3.0,0.08846153846153847,0,,,0.0,0.0,1.2,1,1760389200,20.0,20,1,GA,1.0,GA,True,1.0
4334938,sylvie,GA,1,2,0.0,0.0,5.0,0.05708245243128964,0,,,0.0,0.0,1.2,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
3586658,MikePTM,,1,2,0.0,0.0,-3.0,0.03611971104231166,0,,,0.0,0.0,1.2,1,1755446400,57.0,57,1,GA,1.0,GA,True,1.0
4261425,Brick Head,,2,4,0.0,0.0,2.0,0.13084693084693083,0,,,0.0,0.0,2.4,1,1755446400,36.0,57,2,GA,1.0,GA,True,1.0
3317853,Deucejb125,,2,4,0.0,0.0,1.5,0.31163594470046085,0,,,0.0,0.0,2.4,1,1760205600,23.0,35,2,GA,1.0,GA,True,1.0
2405108,Scuffed,GA,1,2,0.0,0.0,-2.0,0.03851540616246499,0,,,0.0,0.0,1.2,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
4925354,NoobGamer,GA,2,4,0.0,0.0,5.0,0.1982142857142857,0,,,0.0,0.0,2.4,1,1755446400,36.0,57,2,GA,1.0,GA,False,1.0
4923768,UsedBMWSalesman,,1,2,0.0,0.0,7.0,0.06775067750677506,0,,,0.0,0.0,1.2,1,1755446400,57.0,57,1,GA,1.0,GA,True,1.0
