player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
3057993,HUGE T,OR,1,3,0.3333333333333333,0.3333333333333333,8.0,0.07936507936507936,0,,,0.0,0.3333333333333333,1.3,1,1760752800,32.0,32,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
2228418,SavageXWinds,OR,1,3,0.3333333333333333,0.3333333333333333,-11.0,0.041475483580746736,0,,,0.0,,1.3,1,1760684400,46.0,46,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
2359898,crustaceus,OR,1,3,0.3333333333333333,0.3333333333333333,-5.0,0.06649425287356323,0,,,0.0,0.0,1.3,1,1760684400,46.0,46,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
5016656,JamJelly,OR,1,3,0.3333333333333333,0.3333333333333333,0.0,0.3656609195402299,0,,,0.0,0.5,1.3,1,1760684400,46.0,46,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
2519110,*ucker,OR,6,14,0.35714285714285715,0.32126537287395057,20.0,0.16680193560814943,0,,,0.0,0.25,7.4,5,1759541400,69.16666666666667,230,6,32,0.5,6,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
4512744,snickers,OR,10,36,0.3333333333333333,0.31684255009803536,1.9,0.27050490766906976,0,,,0.0,0.08695652173913043,13.6,10,1760752800,38.4,230,10,32,0.3,10,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
4725848,Placeholdings,OR,2,6,0.3333333333333333,0.30611634847589386,5.5,0.09744784201305941,0,,,0.0,0.2,2.6,1,1755360000,43.0,61,2,32,0.5,2,,,OR,False,1.0,UNITED STATES,False,1.0
4724673,person :/,OR,4,10,0.3,0.2909621217832088,33.75,0.14250233193829004,0,,,0.0,0.3,5.0,2,1757809200,80.5,230,4,32,0.5,4,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
155707,"Viviff T. Great, MBA",OR,2,4,0.25,0.26508091711576565,54.5,0.0519107329452157,0,,,0.0,0.25,2.4,1,1757809200,147.5,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
3919660,Yung Upgrade,,14,44,0.2727272727272727,0.26287456193149555,0.7142857142857143,0.23353577064234707,0,,,0.0,0.08,18.4,12,1760752800,33.92857142857143,230,14,32,0.2857142857142857,14,OR,1.0,OR,True,1.0,UNITED STATES,False,1.0
4941550,SunPaw,,3,5,0.2,0.2406250987068654,34.333333333333336,0.08288882219554489,0,,,0.0,0.2,3.5,1,1757809800,100.66666666666667,230,3,32,0.6666666666666666,3,OR,1.0,OR,True,1.0,UNITED STATES,False,1.0
4925957,Spicy?,OR,2,5,0.2,0.2183946748865303,10.5,0.06522988505747127,0,,,0.0,0.25,2.5,1,1755360000,43.0,61,2,32,0.5,2,,,OR,False,1.0,UNITED STATES,False,1.0
